content,Label
"Aplikasi ini sudah bagus,tapi ada sedikit kekurangan yaitu daftar masuk di aplikasi ini sedikit ribet tapi menurut saya aplikasi ini sudah mantap lah",Positif
Triv ini aplikasi yang mudah digunakan untuk para investor pemula. Menu nya juga udah lengkap. Jenis Crypto nya banyak jadi investor bisa milih2 mau inver di coin apa. Banyak pilihan lah...proses deposit dan witdraw nya cepet dan ga ribet. Cocok buat investasi jangka pendek atau jangka panjang. Dan yang pasti Triv sudah diawasi OJk. Jadi aman buat para pengguna nya.,Positif
"aplikasi bagus dan ringan, intinya recomenden ya, mantap gak download nyesel",Positif
"Mantap pokonya aplikasi triv, semoga kedepan nya lebih bagus lagi deh! Buruan downlad sekarang rtiv.👍👍👍",Positif
"Fitur2 yang ada di Aplikasi Trive ini ga pake ribet,gampang dan mudah di pahami. Rekomen deh pokoknya. Nicee !!",Positif
"Riingan banget aplikasinya, deposit cepat banget,WD nya langsung alias instan, potongannya dikit dan spreadnya juga kecil wah, pokoknya ini aplikasi trade paling worth it lah mantabb, pokonya trading mesti bijaksana ya kawan dipatuhi trading rules nya sipp good job triv",Positif
mantep nih apl buat km yang cari top ini deh rekom,Positif
"Aplikasinya mudah banget dipahami apalagi buat pemula yg baru belajar crypto, ga berat juga di hp ga gampang lag pas dipake. Rekomendasi banget deh pokoknya",Positif
"Aplikasinya bagus, fiturnya bagus, dan cara menggunakannya juga mudah. Pokoknya Recommended deh gan 👍",Positif
"Bagi yang ingin memulai bisnis saham atau jual beli crypto, aplikasi ini cocok banget bagi pemula, desain interface nya Mudah di fahami, spread rendah, mau deposit atau witdraw kapan pun bisa, karena transaksi nya full 24 jam dan proses nya cepat banget, ga perlu khawatir dengan kredibilitas nya karena telah terlegulasi di Bappeti.",Positif
"Saya Sudah Mulai Pakai Aplikasi Triv ini,Semuanya Mudah Dari Deposit sampai Withdrawnnya,dan Pelayananpun Juga Ramah dan Juga Mudah dipahami Aplikasinnya,sukses Trus Bwat aplikasinnya",Positif
Aplikasi yang sangat cocok bagi pemula yang ingin memulai trading. Fitur lengkap dan sangat mudah digunakan,Positif
"Aplikasi yang bagus dan ringan ,pas banget untuk pemula belajar trading crypto, cs juga fast respon, recomended banget.",Positif
"APLIKASI TIPU TIPU Jangan pernah download aplikasi TIPU ini.. Pertama ketika mau unstaking,aplikasi dibikin error .tidak bisa unstaking dan cryto tidak bisa dijual.. Kedua .ketika mentransfer cryto ke exchange lain. Bukti Transaksi berhasil.. namun dana tidak nyampe.. padahal sy udh pastikan address benar dan sudah sering melakukan setoran ke exchange lain.. Ketika komplain ke cs.. alasan nya belum verifikasi ktp.. padahal dari awal SDH KYC ktp.. account saya dibloked secara sepihak oleh Triv",Negatif
Kok malah berkurang terusss...uang nya pun makin habiss...apk GK jelas Kalo mau cari untung jgn terlalu gini bos...kalo gua sih gak masalah...tuh org yg gak tau apa2 tiba2 di depo..gaji gak seberapa...bukanya berkembang uangnya malah raib...dasar..apk sekarang memang banyak nipunya,Negatif
"Suka banget sama design apps nya, bagus dan mudah dipahami. Fitur juga lengkap. So, aplikasi ini rekomended terutama untuk anda yang baru belajar jual beli bitcoin🎉",Positif
Aplikasi yang cocok untuk saya yang ingin belajar crypto karena mufah dipahami dan juga terdapat banyak fitur yang sangat membantu,Positif
"Sangat recomended bagi semua kalangan yg mau berkecimpung di dunia trading crypto...fitur lengkap, mudah dan tentunya sangat terpercaya...bestlah...💪💪💪",Positif
Aplikasi jual beli crypto yang sangat simple yang pernah ada dan pengaplikasiannya pun mudah di pahami bagi pemula yang main crypto ini aplikasi sangan recomen pokonya,Positif
Aplikasi triv cocok buwat belajar dan mudah dipahami buruwan downlod aplikasi nya,Positif
Mantap bro..aplikasi Triv mudah digunanakan sangat membantu trima kasih Triv mantap!,Positif
Sangat ...sangat bagus sekali aplikasi ini sangat membantu sekali dan sangat mudah..top lah...,Positif
"Aplikasinya bagus dan keren, recomend untuk pemula yang mau bermain crypto",Positif
"Bermanfaat banget sih, cara buat belajar trading crypto bagi pemula kaya saya",Positif
"Oke juga ni Apk Triv ini menurut saya oke sih,.mudah, bnyak fitur ya,bnyak pilhan, bnyak koin, biaya penarikan ya rendah, lancar dan cepat, Recomend dah...",Positif
"Aplikasinya sangat bagus, cocok untuk pasif income tambahan dari staking, APY nya juga tinggi, cocok buat yg suka investasi di crypto",Positif
Aplikasinya sangat bagus dan rekomended sekali untuk dipakai jual beli crypto,Positif
"Mantap nih gampang dipahami jadi ga ribet dan ga susah, cocok untuk pemula yang ingin belajar crypto",Positif
Cocok banget buat yang mau belajar investasi crypto lengkap deh.. ya.. walaupun harganya sekarang lagi pada turun semua.,Positif
"Sangat sederhana dan mudah untuk membuat akun di aplikasi ini, cukup unduh dan isi data Anda ...",Positif
"Mudah digunakan dan dukungan hebat, jika Anda memiliki masalah ngobrol dengan CS, mereka merespons dengan sangat cepat.",Positif
"Aplikasinya bagus, mudah digunakan dan mengirim uang terutama WD. Sangat layak untuk direkomendasikan.",Positif
Aplikasi ini TOP. Saya telah menggunakannya untuk waktu yang lama dan tidak ada masalah dengan itu. Baik sekali.,Positif
"Perbedaannya tidak terlalu tinggi, dapat diterima. Rekomendasi banget nih buat yang suka trading.",Positif
"Secara keseluruhan, aplikasi ini cukup aman, nyaman, dan dilakukan dengan baik... selamat kepada pengembang.",Positif
"Aplikasi hebat, mudah digunakan, sangat aman dan andal. Izinnya dari Bappebti. Sangat tersanjung.",Positif
"Jika Anda seorang pedagang, jangan ragu untuk berinvestasi dan berdagang di Triv. Aplikasi ini sangat aman, nyaman dan mudah untuk mendapatkan.",Positif
Setiap beli saldonya lama masuk itu penyebabnya apa ya sudah kirim email juga sama belom ada kejelasan,Negatif
"Aplikasi yang bagus untuk pemula, tetapi jangan terlalu banyak berhitung. Sangat tenang sebelum menempatkan pesanan.",Positif
"Loading terlalu lama untuk bisa masuk ke akun bahkan sampai saat ini tidak bisa di buka, tolong di perbaiki , terimakasih.",Negatif
min tolong dong saya udah tf tapi coinnya belum masuk bukti tf ada kirim email ngga ada respon berkali kali tolong bantuannya,Negatif
"Aplikasi Triv bagus, buat kita yang masih baru belajar saham, mudah di mengerti dan sangat membantu, penarikannya pun mudah, ini harus di kasih bintang 5, recomended banget, terima kasih Triv",Positif
Aplikasi penipuan sudah saya lakukan deposit belum masuk deposit katanya Jangan download aplikasi ini Penipuan anjir,Negatif
Terimakasih bermanfaat banget itungan detik langsung masuk pembayaran makin suka🥰🥰,Positif
Kasih bintang 3 dulu katena fitur keamanan otentikasi 2FA (google authenticator) gak bisa di centang. Gimana mau aman buat transaksi di triv kalo keamanannya aja gak lengkap. Tolong diperbaiki tuh app nya,Negatif
"Fee nya rendah dibanding exchange lain , hanya saja fitur trading nya yg kurang di update baru sedikit banget , staking kalkulatornya di adain lagi dong",Positif
"Padahal baru mau daftar akun, tapi nomer telpon saya udah ada yang pakai, koq bisa ada yang pakai nomer telpon saya?, padahal saya baru mau daftar",Negatif
Setiap kali aktifasi menggunakan Link di Email selalu saja tertulis Activation Link is Expired. Gimana mau daftar??,Negatif
"Saya ingin nyoba,sayang setor minimal terlalu besar (150),kenapa gak 50 dulu.Blm berani isi",Negatif
Aplikasinya bagus mudah di gunakan dan resmi terdaftar......Top dah,Positif
"Kenapa setiap jual beli saya harus menunggu di review dan menunggu di approv bisa sampai berjam2, dan harga otomatis sudah berubah menjengkelkan sekali",Negatif
Tolong Tambahkan pitur notifikasi untuk deposit penarikan dan unsteking tambah kan juga catatan untuk mengetahui deposit dan penarikan yg sedang di proses tambahkan juga jaringan2 untuk deposit atau transfer ke exchange lain,Positif
Setelah update malah super lemot.. Kcewa berat saya,Negatif
Bagus dan mudah untuk transaksi crypto,Positif
Semoga triv menjadi yang terbaik,Positif
untuk pemula sangat mudah di pahami dan ada grup untuk saling berbagi info,Positif
"Buat yang mau mempelajari atau jual beli crypto, kamu harus cobain aplikasi ini deh. Menu-menunya gampang banget buat dipelajari apalagi untuk pemula, gak ribet. Di hp juga ringan, gak bikin ngelag.",Positif
"Aplikasi sangat bagus, dengan fitur fitur yang mudah di pahami, trading jadi lebih mudah",Positif
"Semenjak update setiap transaksi harus buka OTP email... Sudah lama, taunya harga berubah.... Mohon maaf ya triv bintang satu dulu",Negatif
Triv memang terbaik dan amanah...,Positif
"Apk yg bagus dan mudah untuk pemula di crypto, Pembayarannya gampang, adminnya gercep dan paling penting apknya ringan, jadi ngga boros di penyimpanan",Positif
"Min tolong perbaiki bug portofolio, masa habis di wd ke dompet rupiah triv trus beli koin lagi masa portofoliony yg jadi 0 trus pnl hariannya minus",Negatif
Aplikasi sangat berguna dan bisa menguntungkan. Desaignnya bagus dan elegan. Mudah dipahami dan sangat bermanfaat buat triv.,Positif
"Mudah dipahami, proses cepat, bisa langsung withdraw ke akun rekening biayanya pun murah",Positif
"Sangat mudah, murah, aman dan cepat dalam trading. Pelayanannyapun responsif",Positif
"Exchanger terbaik di Indonesia saat ini, proses transaksi cepat dan biayanya lebih murah dibandingkan yg lain..depo dan wd cepat bangettt",Positif
"Tampilannya bagus, deposit dan withdrawnya juga cepat dan gampang, dan fee nya juga murah. spread paling oke dibanding aplikasi lainnya",Positif
"Mantab,sukses buat narik.kalo bisa bintang 10.free murah,aplikasi yang paling reccommended deh buat di pakai.thanks",Positif
"Halo sobat triv, triv paling oke loh dibanding yg lain.. layanannya juga oke, fitur oke, fee paling murah..",Positif
Min untuk pembayaran menggunakan mandiri online ko gak bisa ya sama pake shoopepay juga nih,Negatif
Kenapa triv gak bisa di buka di android ya ?,Negatif
"Exchanger lokal paling mantap sekarang, murah dan banyak fitur2 mudah, udah pakai triv aja deh",Positif
"Update harga telat, untuk close harga limit tdk ada, intinya kurang memuaskan, emang si simpel tpi bnyak ruginya",Negatif
Awalnya ragu. Tapi setelah Download ternyata ivestasi disini sangat banyak pilihanya. Bagi pemula seperti saya pun bisa Untung di Triv. Karena CS ramah dan Fast respon di ajarin sampai bisa.. Pokol nya Mantabbb Triv.,Positif
Triv sangat bagus tersedia fitur staking yang bagus Konpersi bisa langsung rp Beli crypo apa aja langsung dengan rp Wd juga gak pake ribet Biaya murah Beda jauh sama app sebelah kalau maintenance nya berminggu minggu bikin mumet,Positif
Parah gk bisa di percaya saya stalking shiba tahun lalu pass saya cek sekarang tau2 udah gk dan aset shiba saya juga hilang parah,Negatif
"Sekarang cari cuan udah gak susah lagi. Tinggal download apk Triv aja. Siap2 menikmati bonus dari bunganya. Udah tersedia berbagai fitur, dan untuk proses Penarikannya nggak perlu menunggu lama. Pokoknya sampai saat ini apk Triv masih terbaik menurut saya.",Positif
"Aplikasi yang sangat membantu dan mudah di pahami. Cocok buat pemula seperti saya, jual beli Crypto atau Saham jadi lebih mudah, ngga ribet dan tidak lama langsung cair. bener bener aplikasi yang bermanfaat",Positif
"Aplikasinya bagus, bermanfaat dan sangat mudah dipahami. cara pengunaan pun mudah cepat mengerti. Aplikasi rekomend banget terbaik",Positif
bagus & fitur2 sangat lengkap dan cocok untuk yg masih pemula / senior,Positif
"Keren apk nya ,selain bisa trading , banyak juga poin (++) nya ni",Positif
Tampilan di triv sangat simpel dan mudah dipahami. Trading crypto pun lebih gampang. Fiturnya lengkap juga terdapat staking crypto,Positif
"Triv.... aplikasi yang sangat recommended untuk pemula, daftarnya juga simple dan cepat, layoutnya juga lebih enak di gunakan jadi tidak bikin pusing, semoga bisa lebih berkembang lagi buat Triv. Yang masih penasaran langsung download aja recommended dah pastinya....",Positif
"Wahhhh.... Aplikasinya bagus bnget temen-tamen, cocok deh buat buka bisnis dan mengahasilkan banyak uang",Positif
"Wahh mantab sekali aplikasi ini bisa traiding dan ada banyak tambahannya dan banyak plus plus nya,langsung aj kawan kawan di download,gassssa",Positif
Buat trendi g cypto ni teman teman bisa coba apk triv bagus kok mudah juga bagi pemula cobain aja,Positif
Aplikasi ini sangat membantu saya untuk menghasilkan uang dan Aplikasi ini sangat mudah di pahami metode pembayaran nya juga lengkap,Positif
Aplikasi luar biasa untuk membeli beragam kripto dengan mudah dan cepat!,Positif
Aplikasinya cocok banget buat yang baru pertama trending bisa buat belajar,Positif
aplikasih triv bagus banget untuk penggunaan baru😍,Positif
Aplikasi triv memiliki tampilan yang sederhana sehingga mudah dipahami oleh pemula yang ingin beli dan jual crypto pelayanan adminnya juga baik fast respon jadi memudahkan para pengguna jika memiliki masalah recomended banget buat kalian para pemula yang ingin belajar jual dan beli crypto,Positif
"Aplikasi yang bermanfaat apalagi untuk trading bagi pemula,aplikasi ini sangat recomended untuk semua kalangan dan interface yang mudah dipahami.",Positif
Cocok banget buat yg mau belajar tranding karena aplikasinya sangat mudah d pahami buat kita yg belum paham soal pertrandingan👍,Positif
Apknya bagus dan jelas tertata rapi mudah diakses dan juga bisa buat pinjaman untuk tranding sukses selalu deh pokoknya,Positif
"Jangan di download aplikasi ini. Akun Saya keluar sendiri ga bisa masuk lagi ,, padahal ada saldo nya di akun",Negatif
Pertama kali download apps ini aku kaget. Ternyata apps beda dengan apps yang lain. Sumpah bagus dan sangat membantu pastinya bagi pemula yang ingin belajar tentang crypto. Cuan banget kalo semisal bisa faham apps ini.,Positif
Aplikasi Triv adalah apk yg sangat bagus untuk seseorang yang ingin mendapatkan penghasilan tambahan dan mengajarkan kepada kita caranya berinvestasi,Positif
Aplikasi trading sangat bagus banget cocok buat pemula pasti cuan,Positif
"Mudah banget di gunakan oleh pemula , mudah dipahami dan lengkap , jangan ragu download dan dapatkan cuan tambahan dgn invest disini",Positif
"Aplikasi yang sangat membantu untuk para pemula crypto, dengan fitur-fitur yang keren dan simpel sehingga mudah dipahami",Positif
Bagus apknya. Semuanya mudah dipami bner bner membantu buat yang masi baru belajar,Positif
"Tempatnya beli aset crypto recomended nih. Udah cepet feenya juga rendah, top dah",Positif
Sangat menarik karena aplikasi ini adalah aplikasi baru dan perlu di coba untuk semuanya,Negatif
Aplikasi ini sangat mudah di jalankan. Ada arahannya bagi pemula. Dan sangat recomended bagi yang mau belajar staking crypto,Positif
"Jual, beli, staking koin crypto gampang, udh legal. Ada fitur minjem duit, bayar pulsa dan tagihan, ditambah bisa update berita terbaru tentang crypto. Jadi lebih percaya diri buat trading pemula, gk ngasal ikut. Kalo udh ada aplikasi selengkap ini, yg lain udh kalah jauh. Terima kasih developer",Positif
"aplikasi triv pokoknya keren bgt .. disini kita bisa investasi untuk jangka panjang , bisa beli pulsa pinjem dana jugaa .. bisaa withdraw langsung masuk ke wallet kita pokoknya aplikasi ini keren membantu sekali ..",Positif
"Tampilan UI bagus ,mudah dipahami",Positif
"Gampang banget mau narik uangnya, bisa lewat ovo dan 24 jam lagi. buat kirim, setor pun sangat mudah. Membantu banget deh pkoknya",Positif
"Aplikasinya keren bro, exchargernya paling oke, kita bisa maining btc jangka pendek maupun jangka panjang, spreadnya pun rendah, selain itu kita juga bisa sambil stalking . Recomended bgt aplikasinya ..",Positif
Aplikasi ini sangat recommended banget sih menurut gw. Cocok untuk pemula yang mau berinvestasi jangka panjang maupun pendek. Aplikasinya juga sangat simpel. Dan gampang dimengerti gak ribet cara jual belinya. Dan bisa staking juga. Lanjutkan.. mantap...,Positif
"Rekomendasi banget nih aplikasi Triv dalam Jual beli mata uang crypto. Selisih harga jual beli sangat tipis, Jadi ke untungan yang di dapat sangat maksimal Dan aman aplikasiya juga ngga pernah gangguan. Tetap di tingkatan lagi pokoknya Joss aplikasinya.",Positif
